,ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
273,2023-10-04 00:00:00+00:00,35,2,6818,312.03,320.08,310.89,319.68,7425793,MSFT
274,2023-10-05 00:00:00+00:00,35,2,6818,318.95,320.49,314.89,318.71,6089318,MSFT
275,2023-10-06 00:00:00+00:00,35,2,6819,319.83,329.69,314.0,329.01,9079048,MSFT
276,2023-10-09 00:00:00+00:00,35,2,6812,325.43,330.47,323.19,330.45,6100046,MSFT
277,2023-10-10 00:00:00+00:00,35,2,6809,330.33,331.68,327.69,329.35,6485555,MSFT
278,2023-10-11 00:00:00+00:00,35,2,6812,329.35,333.28,328.66,331.1,7481277,MSFT
279,2023-10-12 00:00:00+00:00,35,2,6811,330.78,333.62,328.71,331.5,6022353,MSFT
280,2023-10-13 00:00:00+00:00,35,2,6808,331.62,333.84,326.36,327.37,7688200,MSFT
281,2023-10-16 00:00:00+00:00,35,2,6797,327.4,336.0,326.75,332.64,7733447,MSFT
282,2023-10-17 00:00:00+00:00,35,2,6795,332.7,335.86,327.45,334.2,6379516,MSFT
283,2023-10-18 00:00:00+00:00,35,2,6791,332.92,335.57,328.3,330.79,6970073,MSFT
284,2023-10-19 00:00:00+00:00,35,2,6797,329.51,336.88,329.42,330.21,8342304,MSFT
285,2023-10-20 00:00:00+00:00,35,2,6795,330.21,332.88,325.47,326.84,10397302,MSFT
286,2023-10-23 00:00:00+00:00,35,2,6793,326.94,332.705,324.22,330.98,7742391,MSFT
287,2023-10-24 00:00:00+00:00,35,2,6790,331.88,351.9,327.6,343.38,8854505,MSFT
288,2023-10-25 00:00:00+00:00,35,2,6790,342.6,347.34,336.72,337.09,15196178,MSFT
289,2023-10-26 00:00:00+00:00,35,2,6793,336.5,342.07,326.55,331.75,12126949,MSFT
290,2023-10-27 00:00:00+00:00,35,2,6796,330.95,336.71,328.4,330.1,9326352,MSFT
291,2023-10-30 00:00:00+00:00,35,2,6789,332.0,339.44,331.83,337.18,6804269,MSFT
292,2023-10-31 00:00:00+00:00,35,2,6785,336.97,339.68,334.69,337.65,6510792,MSFT
293,2023-11-01 00:00:00+00:00,35,2,6784,337.65,347.41,336.4,346.96,8879815,MSFT
294,2023-11-02 00:00:00+00:00,35,2,6788,347.0,349.69,344.77,349.34,7793605,MSFT
295,2023-11-03 00:00:00+00:00,35,2,6786,349.59,354.39,347.34,352.85,7768012,MSFT
296,2023-11-06 00:00:00+00:00,35,2,6779,353.12,357.54,352.85,356.18,7852482,MSFT
297,2023-11-07 00:00:00+00:00,35,2,6778,356.66,362.47,356.66,360.0,8283149,MSFT
298,2023-11-08 00:00:00+00:00,35,2,6779,360.16,363.87,359.91,362.8,6805178,MSFT
299,2023-11-09 00:00:00+00:00,35,2,6781,362.9,364.79,359.76,359.97,7072208,MSFT
300,2023-11-10 00:00:00+00:00,35,2,6778,360.91,370.1,359.6,369.1,9089017,MSFT
301,2023-11-13 00:00:00+00:00,35,2,6772,368.99,369.93,365.9,366.8,5988549,MSFT
302,2023-11-14 00:00:00+00:00,35,2,6772,368.02,373.0,366.7,371.11,8859671,MSFT
303,2023-11-15 00:00:00+00:00,35,2,6772,372.13,373.5,367.12,370.7,8119408,MSFT
304,2023-11-16 00:00:00+00:00,35,2,6768,370.76,376.7,370.17,376.1,7858871,MSFT
305,2023-11-17 00:00:00+00:00,35,2,6765,377.25,377.82,366.55,366.77,13148501,MSFT
306,2023-11-20 00:00:00+00:00,35,2,6769,374.11,379.94,367.07,378.55,12922577,MSFT
307,2023-11-21 00:00:00+00:00,35,2,6772,378.93,379.64,370.41,371.43,7241140,MSFT
308,2023-11-22 00:00:00+00:00,35,2,6774,373.22,379.78,373.22,377.83,6775262,MSFT
309,2023-11-24 00:00:00+00:00,35,2,6771,378.1,379.39,375.14,377.41,3249371,MSFT
310,2023-11-27 00:00:00+00:00,35,2,6770,377.1,380.635,376.01,379.06,7215638,MSFT
311,2023-11-28 00:00:00+00:00,35,2,10888,378.53,383.17,377.01,382.51,6886992,MSFT
312,2023-11-29 00:00:00+00:00,35,2,10888,382.9,385.47,377.44,378.86,6830886,MSFT
313,2023-11-30 00:00:00+00:00,35,2,10888,379.5,380.98,375.47,378.88,14350521,MSFT
314,2023-12-01 00:00:00+00:00,35,2,10888,378.62,379.47,371.32,374.09,9750352,MSFT
315,2023-12-04 00:00:00+00:00,35,2,10888,373.02,373.19,362.9,370.26,10064335,MSFT
316,2023-12-05 00:00:00+00:00,35,2,10888,368.38,373.08,365.64,373.0,7249454,MSFT
317,2023-12-06 00:00:00+00:00,35,2,10888,373.49,374.99,367.89,368.74,6858038,MSFT
318,2023-12-07 00:00:00+00:00,35,2,10888,368.68,371.45,365.8,370.6,7505575,MSFT
319,2023-12-08 00:00:00+00:00,35,2,10888,370.13,374.45,368.0,373.94,6794733,MSFT
320,2023-12-11 00:00:00+00:00,35,2,10888,373.24,373.9,366.1,370.48,9602935,MSFT
321,2023-12-12 00:00:00+00:00,35,2,10888,371.7,375.2,369.67,375.19,8030733,MSFT
322,2023-12-13 00:00:00+00:00,35,2,10888,374.49,377.69,370.78,374.44,9028461,MSFT
323,2023-12-14 00:00:00+00:00,35,2,10888,375.63,375.87,364.11,366.68,13109219,MSFT
324,2023-12-15 00:00:00+00:00,35,2,10888,367.11,372.4,366.0,369.95,39894945,MSFT
325,2023-12-18 00:00:00+00:00,35,2,10888,370.24,373.0,368.3,372.24,7755341,MSFT
326,2023-12-19 00:00:00+00:00,35,2,10888,372.25,374.1,369.82,373.2,6765782,MSFT
327,2023-12-20 00:00:00+00:00,35,2,10888,373.07,376.03,370.0,371.27,9935482,MSFT
328,2023-12-21 00:00:00+00:00,35,2,10888,372.0,374.4,370.03,373.48,5462541,MSFT
329,2023-12-22 00:00:00+00:00,35,2,10888,372.6,375.25,372.03,375.0,5358985,MSFT
330,2023-12-26 00:00:00+00:00,35,2,10888,375.4,376.93,373.49,374.81,4201523,MSFT
331,2023-12-27 00:00:00+00:00,35,2,10888,374.73,375.06,372.81,374.13,5827500,MSFT
332,2023-12-28 00:00:00+00:00,35,2,10888,374.57,376.46,374.15,375.95,5254797,MSFT
333,2023-12-29 00:00:00+00:00,35,2,10888,376.23,377.16,373.47,375.81,8061413,MSFT
334,2024-01-02 00:00:00+00:00,35,2,10888,376.93,377.1,366.79,369.89,9508954,MSFT
335,2024-01-03 00:00:00+00:00,35,2,10888,369.56,373.28,367.17,370.77,7672906,MSFT
336,2024-01-04 00:00:00+00:00,35,2,10888,370.78,373.1,367.17,368.49,7637878,MSFT
337,2024-01-05 00:00:00+00:00,35,2,10888,367.9,372.06,366.5,367.75,6601968,MSFT
338,2024-01-08 00:00:00+00:00,35,2,10888,367.53,375.21,366.61,373.77,8686262,MSFT
339,2024-01-09 00:00:00+00:00,35,2,10888,374.35,376.0,371.2,375.94,7226211,MSFT
340,2024-01-10 00:00:00+00:00,35,2,10888,376.19,384.17,376.08,383.59,8002448,MSFT
341,2024-01-11 00:00:00+00:00,35,2,10888,385.29,390.66,380.38,382.4,8667638,MSFT
342,2024-01-12 00:00:00+00:00,35,2,10888,384.5,388.88,382.34,388.16,6700078,MSFT
343,2024-01-16 00:00:00+00:00,35,2,10888,388.3,394.07,387.63,390.75,8428814,MSFT
344,2024-01-17 00:00:00+00:00,35,2,10888,388.41,391.31,384.8,389.3,5482875,MSFT
345,2024-01-18 00:00:00+00:00,35,2,10888,392.47,394.89,390.11,394.87,7249268,MSFT
346,2024-01-19 00:00:00+00:00,35,2,10888,396.51,398.97,393.53,397.44,10674031,MSFT
347,2024-01-22 00:00:00+00:00,35,2,10888,400.14,400.88,393.59,396.51,8143637,MSFT
348,2024-01-23 00:00:00+00:00,35,2,10888,396.89,400.55,393.93,400.55,5163386,MSFT
349,2024-01-24 00:00:00+00:00,35,2,10888,402.5,405.63,400.46,403.0,6803724,MSFT
350,2024-01-25 00:00:00+00:00,35,2,10888,404.44,407.01,401.6,403.18,6542553,MSFT
351,2024-01-26 00:00:00+00:00,35,2,10888,402.0,406.17,401.37,404.3,5998383,MSFT
352,2024-01-29 00:00:00+00:00,35,2,10888,403.0,413.25,403.0,413.2,7673909,MSFT
353,2024-01-30 00:00:00+00:00,35,2,10888,414.04,416.63,396.11,405.55,8480506,MSFT
354,2024-01-31 00:00:00+00:00,35,2,10888,407.3,415.31,396.39,398.13,13614012,MSFT
355,2024-02-01 00:00:00+00:00,35,2,10888,400.3,407.98,399.44,407.01,8233801,MSFT
356,2024-02-02 00:00:00+00:00,35,2,10888,408.05,412.64,403.25,411.22,9098814,MSFT
357,2024-02-05 00:00:00+00:00,35,2,10888,411.22,412.3,403.99,406.15,7693087,MSFT
358,2024-02-06 00:00:00+00:00,35,2,10888,407.09,407.96,402.92,404.66,5789436,MSFT
359,2024-02-07 00:00:00+00:00,35,2,10888,405.56,414.75,404.8,414.4,6449429,MSFT
360,2024-02-08 00:00:00+00:00,35,2,10888,414.09,415.57,411.86,414.11,5093702,MSFT
361,2024-02-09 00:00:00+00:00,35,2,10888,415.58,421.17,414.6,420.68,6789686,MSFT
362,2024-02-12 00:00:00+00:00,35,2,10888,421.01,421.47,414.38,414.85,7230920,MSFT
363,2024-02-13 00:00:00+00:00,35,2,10888,414.48,414.48,403.37,407.72,8894681,MSFT
364,2024-02-14 00:00:00+00:00,35,2,10888,409.31,412.0,404.57,410.32,6936958,MSFT
365,2024-02-15 00:00:00+00:00,35,2,10888,410.62,411.45,404.29,406.2,7037846,MSFT
366,2024-02-16 00:00:00+00:00,35,2,10888,408.69,408.92,403.36,403.4,6808623,MSFT
367,2024-02-20 00:00:00+00:00,35,2,10888,402.4,404.57,398.02,401.22,7342911,MSFT
368,2024-02-21 00:00:00+00:00,35,2,10888,401.33,404.0,397.23,403.48,6844283,MSFT
369,2024-02-22 00:00:00+00:00,35,2,10888,408.08,412.81,406.21,411.48,9447142,MSFT
370,2024-02-23 00:00:00+00:00,35,2,10888,412.0,415.85,408.97,409.96,6019075,MSFT
371,2024-02-26 00:00:00+00:00,35,2,10888,410.34,412.15,406.8,407.18,6122045,MSFT
372,2024-02-27 00:00:00+00:00,35,2,10888,407.5,408.34,403.84,407.4,4884527,MSFT
373,2024-02-28 00:00:00+00:00,35,2,10888,406.83,409.3,404.48,406.15,4753573,MSFT
374,2024-02-29 00:00:00+00:00,35,2,10888,406.12,414.2,405.02,412.71,15510647,MSFT
375,2024-03-01 00:00:00+00:00,35,2,10888,414.48,415.87,410.88,414.53,5817801,MSFT
376,2024-03-04 00:00:00+00:00,35,2,10888,414.61,417.36,411.94,413.96,5950616,MSFT
377,2024-03-05 00:00:00+00:00,35,2,10888,412.66,414.25,400.63,403.33,9969199,MSFT
378,2024-03-06 00:00:00+00:00,35,2,10888,404.62,406.5,398.4,401.51,7096324,MSFT
379,2024-03-07 00:00:00+00:00,35,2,10888,401.12,409.78,400.95,407.86,6906441,MSFT
380,2024-03-08 00:00:00+00:00,35,2,10888,408.55,410.42,404.32,405.86,6931329,MSFT
381,2024-03-11 00:00:00+00:00,35,2,10888,405.29,406.48,401.27,406.06,5277934,MSFT
382,2024-03-12 00:00:00+00:00,35,2,10888,406.14,415.66,404.11,414.75,6685042,MSFT
383,2024-03-13 00:00:00+00:00,35,2,10888,415.9,418.87,411.45,417.2,6538531,MSFT
384,2024-03-14 00:00:00+00:00,35,2,10888,416.72,427.83,416.53,426.4,11006349,MSFT
385,2024-03-15 00:00:00+00:00,35,2,10888,426.56,428.97,412.8,415.48,20878036,MSFT
386,2024-03-18 00:00:00+00:00,35,2,10888,417.39,420.73,412.0,417.15,8790679,MSFT
387,2024-03-19 00:00:00+00:00,35,2,10888,416.71,421.72,414.2,420.75,7532282,MSFT
388,2024-03-20 00:00:00+00:00,35,2,10888,421.1,427.56,420.29,427.05,6033614,MSFT
389,2024-03-21 00:00:00+00:00,35,2,10888,428.79,430.82,427.15,430.0,7312059,MSFT
390,2024-03-22 00:00:00+00:00,35,2,10888,430.06,431.61,426.08,428.49,7660524,MSFT
391,2024-03-25 00:00:00+00:00,35,2,10888,426.25,427.41,421.61,423.48,6619583,MSFT
392,2024-03-26 00:00:00+00:00,35,2,10888,429.35,429.35,421.11,422.28,6510045,MSFT
393,2024-03-27 00:00:00+00:00,35,2,10888,423.0,424.46,419.01,420.95,6532647,MSFT
394,2024-03-28 00:00:00+00:00,35,2,10888,421.23,422.01,419.09,419.9,8889296,MSFT
395,2024-04-01 00:00:00+00:00,35,2,10888,423.58,427.89,422.22,424.43,5810226,MSFT
396,2024-04-02 00:00:00+00:00,35,2,10888,424.13,424.9,417.84,421.5,6622197,MSFT
397,2024-04-03 00:00:00+00:00,35,2,10888,420.33,423.26,419.06,422.47,6709418,MSFT
398,2024-04-04 00:00:00+00:00,35,2,10888,422.87,428.66,417.58,418.8,8248926,MSFT
399,2024-04-05 00:00:00+00:00,35,2,10888,419.55,426.51,418.35,425.39,5757943,MSFT
400,2024-04-08 00:00:00+00:00,35,2,10888,426.01,427.29,423.29,425.2,4656751,MSFT
401,2024-04-09 00:00:00+00:00,35,2,10888,425.7,427.74,421.62,426.25,4230629,MSFT
402,2024-04-10 00:00:00+00:00,35,2,10888,426.79,427.0,419.7,422.18,5476523,MSFT
403,2024-04-11 00:00:00+00:00,35,2,10888,424.59,429.37,422.37,428.2,5801468,MSFT
404,2024-04-12 00:00:00+00:00,35,2,10888,427.6,428.0,419.78,421.35,7001876,MSFT
405,2024-04-15 00:00:00+00:00,35,2,10888,424.28,426.8,412.51,414.27,7375193,MSFT
406,2024-04-16 00:00:00+00:00,35,2,10888,413.8,418.4,412.14,415.9,5228024,MSFT
407,2024-04-17 00:00:00+00:00,35,2,10888,415.84,418.88,410.33,411.25,4848129,MSFT
408,2024-04-18 00:00:00+00:00,35,2,10888,413.78,414.0,403.48,403.85,6332058,MSFT
409,2024-04-19 00:00:00+00:00,35,2,10888,402.0,405.48,397.0,397.0,9135189,MSFT
410,2024-04-22 00:00:00+00:00,35,2,10888,400.14,402.84,395.75,400.23,7276330,MSFT
411,2024-04-23 00:00:00+00:00,35,2,10888,402.24,408.84,402.0,408.46,5432783,MSFT
412,2024-04-24 00:00:00+00:00,35,2,10888,410.13,412.47,399.95,401.25,5652060,MSFT
413,2024-04-25 00:00:00+00:00,35,2,10888,402.74,424.0,388.05,416.5,11408880,MSFT
414,2024-04-26 00:00:00+00:00,35,2,10888,415.84,416.79,405.77,406.0,8219905,MSFT
415,2024-04-29 00:00:00+00:00,35,2,10888,408.75,408.81,399.19,402.18,6210163,MSFT
416,2024-04-30 00:00:00+00:00,35,2,10888,402.18,402.3,389.17,390.3,12082143,MSFT
417,2024-05-01 00:00:00+00:00,35,2,10888,391.06,401.72,389.5,396.0,8889369,MSFT
418,2024-05-02 00:00:00+00:00,35,2,10888,398.0,399.93,394.66,397.66,6102194,MSFT
419,2024-05-03 00:00:00+00:00,35,2,10888,399.16,407.43,398.56,407.43,6562053,MSFT
420,2024-05-06 00:00:00+00:00,35,2,10888,407.7,413.96,406.37,412.73,5008272,MSFT
421,2024-05-07 00:00:00+00:00,35,2,10888,413.47,414.94,408.94,410.15,5436794,MSFT
422,2024-05-08 00:00:00+00:00,35,2,10888,410.96,412.23,406.74,409.74,3872340,MSFT
423,2024-05-09 00:00:00+00:00,35,2,10888,409.6,413.27,409.05,412.86,3891888,MSFT
424,2024-05-10 00:00:00+00:00,35,2,10888,413.01,415.38,411.81,414.5,4731469,MSFT
425,2024-05-13 00:00:00+00:00,35,2,10888,418.11,419.43,410.82,414.21,5669989,MSFT
426,2024-05-14 00:00:00+00:00,35,2,10888,413.93,417.49,411.15,416.41,5620465,MSFT
427,2024-05-15 00:00:00+00:00,35,2,10888,415.81,423.9,415.08,423.67,7680627,MSFT
428,2024-05-16 00:00:00+00:00,35,2,10888,423.82,425.42,420.35,421.65,6510361,MSFT
429,2024-05-17 00:00:00+00:00,35,2,10888,422.01,423.29,418.02,420.2,5747654,MSFT
430,2024-05-20 00:00:00+00:00,35,2,10888,420.97,426.75,419.38,425.64,4524867,MSFT
431,2024-05-21 00:00:00+00:00,35,2,10888,425.72,432.97,424.85,430.14,6885602,MSFT
432,2024-05-22 00:00:00+00:00,35,2,10888,429.31,432.4,427.12,430.82,6037282,MSFT
433,2024-05-23 00:00:00+00:00,35,2,10888,432.79,434.68,425.43,426.49,6208913,MSFT
434,2024-05-24 00:00:00+00:00,35,2,10888,427.17,431.055,424.42,430.31,4232808,MSFT
435,2024-05-28 00:00:00+00:00,35,2,10888,430.71,431.3,426.6,429.7,6348116,MSFT
436,2024-05-29 00:00:00+00:00,35,2,10888,428.2,430.9,425.0,425.11,6230851,MSFT
437,2024-05-30 00:00:00+00:00,35,2,10888,425.07,426.0,411.0,413.79,10248558,MSFT
438,2024-05-31 00:00:00+00:00,35,2,10888,414.32,418.19,404.52,415.07,22049643,MSFT
439,2024-06-03 00:00:00+00:00,35,2,10888,416.79,417.35,408.93,414.35,5571358,MSFT
440,2024-06-04 00:00:00+00:00,35,2,10888,414.27,417.0,409.665,416.74,4931530,MSFT
441,2024-06-05 00:00:00+00:00,35,2,10888,416.69,424.08,416.29,423.52,6266784,MSFT
442,2024-06-06 00:00:00+00:00,35,2,10888,422.8,425.3,420.58,424.6,5225776,MSFT
443,2024-06-07 00:00:00+00:00,35,2,10888,424.21,426.28,423.0,423.6,4382229,MSFT
444,2024-06-10 00:00:00+00:00,35,2,10888,423.85,428.1,423.22,427.17,4580459,MSFT
445,2024-06-11 00:00:00+00:00,35,2,10888,427.56,433.8,425.02,433.5,5061510,MSFT
446,2024-06-12 00:00:00+00:00,35,2,10888,433.26,443.4,433.21,439.85,8172487,MSFT
447,2024-06-13 00:00:00+00:00,35,2,10888,441.42,443.39,437.99,440.0,6117897,MSFT
448,2024-06-14 00:00:00+00:00,35,2,10888,441.19,443.13,436.72,442.41,4728861,MSFT
449,2024-06-17 00:00:00+00:00,35,2,10888,443.1,450.93,440.74,448.16,7209944,MSFT
450,2024-06-18 00:00:00+00:00,35,2,10888,449.17,450.5,444.89,446.48,5707165,MSFT
451,2024-06-20 00:00:00+00:00,35,2,10888,447.96,449.45,441.28,446.28,7778152,MSFT
452,2024-06-21 00:00:00+00:00,35,2,10888,445.0,450.6,443.76,449.95,15530973,MSFT
453,2024-06-24 00:00:00+00:00,35,2,10888,449.65,452.74,446.41,448.31,5732119,MSFT
454,2024-06-25 00:00:00+00:00,35,2,10888,446.73,451.54,445.87,450.52,7174625,MSFT
455,2024-06-26 00:00:00+00:00,35,2,10888,452.17,453.63,447.86,451.31,5894855,MSFT
456,2024-06-27 00:00:00+00:00,35,2,10888,451.45,456.17,451.29,453.51,5922649,MSFT
457,2024-06-28 00:00:00+00:00,35,2,10888,454.08,455.37,446.4,447.45,14265116,MSFT
458,2024-07-01 00:00:00+00:00,35,2,10888,448.11,457.33,445.67,456.62,6820315,MSFT
459,2024-07-02 00:00:00+00:00,35,2,10888,456.66,459.59,453.16,459.1,5676394,MSFT
460,2024-07-03 00:00:00+00:00,35,2,10888,459.0,461.02,457.76,460.27,3965605,MSFT
461,2024-07-05 00:00:00+00:00,35,2,10888,461.87,468.35,458.97,467.47,5853810,MSFT
462,2024-07-08 00:00:00+00:00,35,2,10888,468.68,469.36,464.47,467.45,4832975,MSFT
463,2024-07-09 00:00:00+00:00,35,2,10888,467.55,467.61,458.0,460.05,5918551,MSFT
464,2024-07-10 00:00:00+00:00,35,2,10888,461.52,466.45,458.81,466.04,6328952,MSFT
465,2024-07-11 00:00:00+00:00,35,2,10888,466.03,467.77,451.55,454.7,9006427,MSFT
466,2024-07-12 00:00:00+00:00,35,2,10888,454.41,456.37,450.61,453.01,6731244,MSFT
467,2024-07-15 00:00:00+00:00,35,2,10888,454.97,457.25,451.43,454.76,5580319,MSFT
468,2024-07-16 00:00:00+00:00,35,2,10888,453.79,455.0,446.68,448.51,5591101,MSFT
469,2024-07-17 00:00:00+00:00,35,2,10888,444.72,445.61,439.18,444.43,8172788,MSFT
470,2024-07-18 00:00:00+00:00,35,2,10888,444.65,447.0,434.4,441.6,6706828,MSFT
471,2024-07-19 00:00:00+00:00,35,2,10888,431.85,441.12,425.13,436.33,8233230,MSFT
472,2024-07-22 00:00:00+00:00,35,2,10888,439.9,444.59,438.79,442.82,6507487,MSFT
473,2024-07-23 00:00:00+00:00,35,2,10888,442.64,448.355,440.9,443.62,4314233,MSFT
474,2024-07-24 00:00:00+00:00,35,2,10888,442.82,443.26,427.6,430.21,9519985,MSFT
475,2024-07-25 00:00:00+00:00,35,2,10888,428.96,430.43,417.2,418.11,9536646,MSFT
476,2024-07-26 00:00:00+00:00,35,2,10888,421.18,428.92,417.27,425.45,6820916,MSFT
477,2024-07-29 00:00:00+00:00,35,2,10888,428.4,432.15,424.7,424.91,5262356,MSFT
478,2024-07-30 00:00:00+00:00,35,2,10888,426.4,429.04,389.2,411.4,10582034,MSFT
479,2024-07-31 00:00:00+00:00,35,2,10888,412.57,423.0,406.68,419.2,14007621,MSFT
480,2024-08-01 00:00:00+00:00,35,2,10888,419.91,427.42,413.01,415.98,9196092,MSFT
481,2024-08-02 00:00:00+00:00,35,2,10888,411.7,415.0,404.34,406.56,10019091,MSFT
482,2024-08-05 00:00:00+00:00,35,2,10888,389.8,401.9,383.02,401.5,15995481,MSFT
483,2024-08-06 00:00:00+00:00,35,2,10888,401.55,405.69,396.0,398.0,9193085,MSFT
484,2024-08-07 00:00:00+00:00,35,2,10888,402.22,410.09,393.75,393.85,6528128,MSFT
485,2024-08-08 00:00:00+00:00,35,2,10888,397.85,405.88,396.43,404.8,6777968,MSFT
486,2024-08-09 00:00:00+00:00,35,2,10888,403.98,408.03,401.73,406.69,5098360,MSFT
487,2024-08-12 00:00:00+00:00,35,2,10888,407.46,409.03,404.24,406.29,4930137,MSFT
488,2024-08-13 00:00:00+00:00,35,2,10888,408.9,414.95,406.97,414.8,7433899,MSFT
489,2024-08-14 00:00:00+00:00,35,2,10888,415.28,418.24,412.43,417.08,6504178,MSFT
490,2024-08-15 00:00:00+00:00,35,2,10888,417.65,422.4,417.0,421.4,7904073,MSFT
491,2024-08-16 00:00:00+00:00,35,2,10888,422.28,423.25,417.31,417.77,6572459,MSFT
492,2024-08-19 00:00:00+00:00,35,2,10888,418.33,422.19,416.46,422.03,5334027,MSFT
493,2024-08-20 00:00:00+00:00,35,2,10888,422.99,425.85,421.02,424.54,4767618,MSFT
494,2024-08-21 00:00:00+00:00,35,2,10888,421.53,426.415,419.41,424.27,6469124,MSFT
495,2024-08-22 00:00:00+00:00,35,2,10888,424.09,426.79,414.61,416.67,6835563,MSFT
496,2024-08-23 00:00:00+00:00,35,2,10888,418.84,419.37,412.09,416.84,6206414,MSFT
497,2024-08-26 00:00:00+00:00,35,2,10888,417.5,417.56,411.36,413.15,4161489,MSFT
498,2024-08-27 00:00:00+00:00,35,2,10888,414.02,414.91,410.24,412.31,4062568,MSFT
499,2024-08-28 00:00:00+00:00,35,2,10888,413.06,415.16,405.55,408.21,5268815,MSFT
500,2024-08-29 00:00:00+00:00,35,2,10888,411.47,422.05,410.27,413.74,5847285,MSFT
501,2024-08-30 00:00:00+00:00,35,2,10888,415.3,417.6,412.14,417.14,11835351,MSFT
