,ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
31,2022-10-17 00:00:00+00:00,35,2,3177,120.09,123.76,119.88,121.57,780205,EA
32,2022-10-18 00:00:00+00:00,35,2,3177,121.32,123.97,121.32,123.96,714441,EA
33,2022-10-19 00:00:00+00:00,35,2,3178,122.62,124.6,121.14,124.0,613881,EA
34,2022-10-20 00:00:00+00:00,35,2,3177,122.44,125.7,122.27,124.13,642875,EA
35,2022-10-21 00:00:00+00:00,35,2,3175,122.35,125.31,121.37,124.95,686784,EA
36,2022-10-24 00:00:00+00:00,35,2,3175,123.14,126.37,123.14,125.67,589816,EA
37,2022-10-25 00:00:00+00:00,35,2,3173,126.3,127.92,125.67,126.93,625141,EA
38,2022-10-26 00:00:00+00:00,35,2,3175,127.34,129.54,127.02,127.65,617382,EA
39,2022-10-27 00:00:00+00:00,35,2,3173,129.8,129.8,126.7,127.7,867357,EA
40,2022-10-28 00:00:00+00:00,35,2,3174,126.56,130.41,126.05,128.14,1062753,EA
41,2022-10-31 00:00:00+00:00,35,2,3168,128.3,128.77,125.12,126.69,981475,EA
42,2022-11-01 00:00:00+00:00,35,2,3163,126.78,127.68,119.1,126.29,817397,EA
43,2022-11-02 00:00:00+00:00,35,2,3165,124.99,132.72,123.76,128.47,1564406,EA
44,2022-11-03 00:00:00+00:00,35,2,3165,127.57,129.33,126.58,126.58,905798,EA
45,2022-11-04 00:00:00+00:00,35,2,3165,127.5,129.9,126.59,129.9,911514,EA
